"metabolite","X1","X2","X3","Assigned_Cluster","super_pathway","sub_pathway","Challenge"
"5-dodecenoate (12:1n7)",0.999312797357497,1.57833740482869e-05,0.000671419268455221,1,"Lipids","Medium Chain Fatty Acid","Fasting"
"acetoacetate",0.999999999959976,1.49541810322253e-13,3.98740817904018e-11,1,"Lipids","Ketone Bodies","Fasting"
"acetylcarnitine",0.54043541614918,0.000136099495453852,0.459428484355366,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"adipoylcarnitine",0.99999801807628,4.57127011273383e-09,1.97735244996413e-06,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"alanine",7.626641316721e-08,0.999971759704559,2.81640290274353e-05,2,"Amino Acids","Alanine and Aspartate Metabolism","Fasting"
"alpha-hydroxyisocaproate",0.939232177395878,3.31622680870713e-05,0.0607346603360351,1,"Amino Acids","Leucine, Isoleucine and Valine Metabolism","Fasting"
"alpha-ketobutyrate",0.999999844257111,4.26647746137193e-10,1.55316241575136e-07,1,"Amino Acids","Methionine, Cysteine, SAM and Taurine Metabolism","Fasting"
"c0 (carnitine)",1.0023973804882e-07,2.20029197313513e-07,0.999999679731065,3,"Lipids","Carnitine Metabolism","Fasting"
"c12 (dodecanoylcarnitine)",0.0410275568000672,0.0478581190025691,0.911114324197364,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c14 (tetradecanoylcarnitine)",0.0720109182403418,0.0802432967009972,0.847745785058661,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c14:1 (tetradecenoylcarnitine)",0.0018467811745763,0.00263263086309446,0.995520587962329,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c14:1-oh (hydroxytetradecenoylcarnitine)",0.00035419516348764,0.000546088030465919,0.999099716806046,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c14:2 (tetradecadienylcarnitine)",1.86374637685867e-05,3.18424319360808e-05,0.999949520104295,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c16:2 (hexadecadienylcarnitine)",0.00147390419771374,0.00212590577037023,0.996400190031916,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c18:1 (octadecenoylcarnitine)",2.22889413638453e-07,4.1865414972704e-07,0.999999358456437,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c2 (acetylcarnitine)",0.00034645518438327,0.000534654694191445,0.999118890121425,3,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"c3 (propionylcarnitine)",0.155955413727103,0.280554899156176,0.56348968711672,3,"Lipids","Fatty Acid Metabolism (also BCAA Metabolism)","Fasting"
"c4 (butyrylcarnitine)",0.106836948931577,0.206981694973325,0.686181356095098,3,"Lipids","Fatty Acid Metabolism (also BCAA Metabolism)","Fasting"
"caprate (10:0)",0.999753652589207,4.53977475217651e-06,0.000241807636040637,1,"Lipids","Medium Chain Fatty Acid","Fasting"
"choline",0.83840043180225,6.90110086835378e-05,0.161530557189067,1,"Lipids","Phospholipid Metabolism","Fasting"
"cis-aconitate",3.11096207736438e-05,0.967717354936237,0.0322515354429893,2,"Energy","TCA Cycle","Fasting"
"cortisol",0.000227380228609412,0.476826197207701,0.52294642256369,3,"Lipids","Steroid","Fasting"
"deoxycholate",2.09433278234549e-06,0.999899076547235,9.88291199832214e-05,2,"Lipids","Secondary Bile Acid Metabolism","Fasting"
"dodecanedioate",0.999999962338386,1.11370826504785e-10,3.75502431458612e-08,1,"Lipids","Fatty Acid, Dicarboxylate","Fasting"
"dopamine sulfate (2)",0.000387408743468607,0.992933647108081,0.00667894414845079,2,"Amino Acids","Phenylalanine and Tyrosine Metabolism","Fasting"
"gamma-glutamylglycine",0.00708761283629582,6.62930040529311e-05,0.992846094159651,3,"Peptides","Gamma-glutamyl Amino Acid","Fasting"
"gamma-glutamyltryptophan",0.998412354716077,1.71785601700072e-06,0.00158592742790586,1,"Peptides","Gamma-glutamyl Amino Acid","Fasting"
"glycerol",0.999640523179511,4.82489764991209e-07,0.00035899433072402,1,"Lipids","Glycerolipid Metabolism","Fasting"
"hexadecanedioate",0.999998949944462,2.54017579348894e-09,1.04751536214274e-06,1,"Lipids","Fatty Acid, Dicarboxylate","Fasting"
"hippurate",0.0001181011000289,2.71434539059759e-05,0.999854755446065,3,"Xenobiotics","Benzoate Metabolism","Fasting"
"indoleacetylglutamine",8.694058185521e-05,0.878274655737172,0.121638403680973,2,"Amino Acids","Tryptophan Metabolism","Fasting"
"indolepropionate",0.997745067247692,2.30788687146114e-06,0.00225262486543655,1,"Amino Acids","Tryptophan Metabolism","Fasting"
"isobutyrylcarnitine",6.87671917105958e-07,0.999961596713085,3.77156149982296e-05,2,"Amino Acids","Leucine, Isoleucine and Valine Metabolism","Fasting"
"laurate (12:0)",0.999793382008746,3.67888759392423e-06,0.000202939103660384,1,"Lipids","Medium Chain Fatty Acid","Fasting"
"lysopc a c14:0",0.00302159817396151,0.00419320531244601,0.992785196513593,3,"Lipids","Lysolipid","Fasting"
"lysopc a c16:1",0.00794015618665635,0.0103995967735802,0.981660247039763,3,"Lipids","Lysolipid","Fasting"
"lysopc a c18:2",0.213087316307774,0.347901146174154,0.439011537518072,3,"Lipids","Lysolipid","Fasting"
"lysopc a c20:4",0.00029470710419806,0.000457883214899999,0.999247409680902,3,"Lipids","Lysolipid","Fasting"
"malate",5.26725277250627e-08,0.999981267691805,1.86796356671485e-05,2,"Energy","TCA Cycle","Fasting"
"methyl-4-hydroxybenzoate sulfate",4.28742620020326e-05,5.08947693101122e-05,0.999906230968688,3,"Xenobiotics","Benzoate Metabolism","Fasting"
"methylmalonate (mma)",1.33042734931137e-08,0.999995862830249,4.12386547739764e-06,2,"Lipids","Fatty Acid Metabolism (also BCAA Metabolism)","Fasting"
"myristoleoylcarnitine",0.999999885176767,3.20099519317093e-10,1.14503133006209e-07,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"myristoylcarnitine",0.998120157399471,5.56010324662092e-05,0.00182424156806265,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"n-acetylglutamate",0.000164460820182443,0.99635279730949,0.00348274187032764,2,"Amino Acids","Glutamate Metabolism","Fasting"
"n-acetylglycine",0.999990786190075,1.01470481332506e-07,9.11233944379004e-06,1,"Amino Acids","Glycine, Serine and Threonine Metabolism","Fasting"
"n-acetylkynurenine (2)",8.4298465781273e-06,0.993534306952062,0.00645726320135971,2,"Amino Acids","Tryptophan Metabolism","Fasting"
"n-acetyltryptophan",2.67868489142542e-09,0.999999268101846,7.29219468982014e-07,2,"Amino Acids","Tryptophan Metabolism","Fasting"
"o-methylcatechol sulfate",9.53548028513509e-06,0.999635380063743,0.000355084455971651,2,"Xenobiotics","Benzoate Metabolism","Fasting"
"octadecanedioate",0.999880646015823,1.84374516121436e-07,0.000119169609660498,1,"Lipids","Fatty Acid, Dicarboxylate","Fasting"
"oleoylcarnitine",0.94867242352463,2.91019611148752e-05,0.0512984745142552,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"ornithine",0.9999493470378,8.63749105746454e-08,5.0566587289829e-05,1,"Amino Acids","Urea cycle; Arginine and Proline Metabolism","Fasting"
"palmitoylcarnitine",0.995883087143438,0.00015278622508058,0.00396412663148166,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"pc aa c36:1",0.010589048578767,0.0242163025399253,0.965194648881308,3,"Lipids","Diacylphosphatidylcholine","Fasting"
"pc aa c36:2",0.217568825660909,0.352253337858536,0.430177836480555,3,"Lipids","Diacylphosphatidylcholine","Fasting"
"phenylacetylcarnitine",2.30867289230722e-08,0.99999816706267,1.80985060146595e-06,2,"Amino Acids","Phenylalanine and Tyrosine Metabolism","Fasting"
"phenyllactate (pla)",3.36410372305804e-06,0.997845534030935,0.0021511018653415,2,"Amino Acids","Phenylalanine and Tyrosine Metabolism","Fasting"
"phosphate",0.99988960146113,1.72144059782155e-07,0.000110226394810231,1,"Energy","Oxidative Phosphorylation","Fasting"
"piperine",0.0405704460990939,0.000110691582075942,0.95931886231883,3,"Xenobiotics","Food Component/Plant","Fasting"
"pregnenolone sulfate",2.68916728301288e-06,0.998346344983608,0.00165096584910959,2,"Lipids","Steroid","Fasting"
"pro-hydroxy-pro",0.999999883347818,3.24908358208317e-10,1.16327274076349e-07,1,"Amino Acids","Urea cycle; Arginine and Proline Metabolism","Fasting"
"proline",0.143807810644619,0.26362170795446,0.592570481400921,3,"Amino Acids","Urea cycle; Arginine and Proline Metabolism","Fasting"
"propionylcarnitine",2.07582327799565e-13,0.99999999996272,3.70727856795475e-11,2,"Lipids","Fatty Acid Metabolism (also BCAA Metabolism)","Fasting"
"pyruvate",3.84364278338152e-07,0.999976975102981,2.26405327404466e-05,2,"Carbohydrates","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","Fasting"
"sebacate (decanedioate)",0.997550562702116,2.47361510213278e-06,0.00244696368278217,1,"Lipids","Fatty Acid, Dicarboxylate","Fasting"
"suberoyl carnitine",0.999999999973678,1.38751194478619e-13,2.61833155354832e-11,1,"Lipids","Fatty Acid Metabolism (Acyl Carnitine)","Fasting"
"tetradecanedioate",0.999999999996045,1.54621079057855e-14,3.93976941856593e-12,1,"Lipids","Fatty Acid, Dicarboxylate","Fasting"
"trans-urocanate",0.998809407771879,1.3464979156498e-06,0.00118924573020577,1,"Amino Acids","Histidine Metabolism","Fasting"
"trigonelline (n'-methylnicotinate)",0.999999999955139,2.39422450468739e-13,4.46220144253336e-11,1,"Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","Fasting"
"urea",0.000239385467759555,0.160738309760581,0.839022304771659,3,"Amino Acids","Urea cycle; Arginine and Proline Metabolism","Fasting"
"xanthine",0.999999968981539,9.26031297242156e-11,3.09258578719577e-08,1,"Nucleotides","Purine Metabolism, (Hypo)Xanthine/Inosine containing","Fasting"
"xanthurenate",0.000146901408728629,0.747555273670485,0.252297824920787,2,"Amino Acids","Tryptophan Metabolism","Fasting"
